BSSID,Latitude,Longitude,Security
00184D640D84,55.880429,-4.361638,WPA
002351F03B8B,55.880971,-4.362852,WPA
002351F03B89,55.880971,-4.362852,WEP
0024563F1323,55.881206,-4.363385,WPA
0024563F1321,55.881206,-4.363385,WEP
002351F03B8C,55.881206,-4.363385,None
001CDF1343B1,55.881645,-4.364346,WPA2
001CDF13445A,55.881645,-4.364346,WPA
001FB3B3A159,55.881645,-4.364346,WPA
00223FAFE454,55.881825,-4.364709,WPA
001D68007923,55.883986,-4.363791,WEP
0011509E96F8,55.883986,-4.363791,WPA
001CDF609A9F,55.883986,-4.363791,WPA2
0018F699E635,55.884146,-4.364019,WEP
001B2FFD3484,55.884146,-4.364019,WPA
00184D954A4C,55.884146,-4.364019,None
0002CF7287E8,55.884346,-4.364297,WPA
001D0FE920C2,55.884689,-4.364733,WEP
00173F813B94,55.884689,-4.364733,None
00223FC01FCA,55.884689,-4.364733,WPA
00223FC48260,55.884689,-4.364733,WPA
00160A0C612C,55.884779,-4.364685,None
0014BFC890E1,55.884779,-4.364685,WPA
002127F1FA8B,55.884779,-4.364685,WPA2
001D687BC459,55.884908,-4.364533,WEP
00234EA5A220,55.885037,-4.364327,WPA2
001F9F47FA2B,55.885188,-4.364081,WPA2
0090D0E2F618,55.885188,-4.364081,WEP
001478518E02,55.885188,-4.364081,WPA2
002268DA93A6,55.885353,-4.363814,WPA2
022268DA93A4,55.885353,-4.363814,None
022268DA93A7,55.885353,-4.363814,None
001B2F752BE6,55.885353,-4.363814,WPA
001A2AACBB75,55.885674,-4.36335,None
001D0FE93E16,55.885852,-4.363101,WPA2
001E74ABB23D,55.885852,-4.363101,WPA
002348F3EE28,55.886019,-4.362898,WPA
001CDFC6A21E,55.886283,-4.362793,WPA2
0014BFC889F7,55.886276,-4.364104,None
00223F167A70,55.886104,-4.364357,WPA
00223F39BD24,55.885963,-4.364545,WPA
00184D414662,55.886009,-4.364865,WEP
00223FD2E112,55.8861,-4.365158,WPA
002104A5C312,55.886206,-4.365499,WPA2
0A2104A5C312,55.886206,-4.365499,None
062104A5C312,55.886206,-4.365499,None
00146CAE05DE,55.886213,-4.365759,WPA
00234D83F95B,55.886213,-4.365759,WPA2
00223F33F292,55.886177,-4.366109,WPA2
0019E0100D8A,55.886195,-4.366273,WEP
00223F381F58,55.886195,-4.366273,WPA
001D68E85E6F,55.886255,-4.366548,WEP
00146CEEC846,55.886689,-4.367552,WPA
00E09853157C,55.886689,-4.367552,None
001E2AF65DB6,55.886801,-4.367832,WPA2
00223FC5B8D6,55.886801,-4.367832,WPA
02242B541E8B,55.886974,-4.368355,None
001E2A10A2F6,55.886974,-4.368355,WPA
001E2A6E08C6,55.886974,-4.368355,WEP
00242C406FEC,55.887154,-4.368924,WPA2
0011504DA89C,55.887238,-4.369213,WEP
00115058946B,55.88768,-4.369899,None
00223FC4A0D8,55.888163,-4.369574,WPA
00242B541E8A,55.888564,-4.369253,WEP
02242B541E88,55.888716,-4.369135,None
00223F43E636,55.888716,-4.369135,None
001E7468828C,55.889094,-4.36885,WPA
001F33848180,55.890189,-4.37158,WPA
0018F674B64F,55.890189,-4.37158,WEP
001FE2D56294,55.890189,-4.37158,WEP
02147FBB9C47,55.890189,-4.37158,None
001D686A4759,55.890189,-4.37158,WEP
00184DB999CC,55.890189,-4.37158,WEP
001E2A25A0DC,55.890189,-4.37158,WPA
0024B23A20C6,55.890189,-4.37158,WPA
00147FBB9C46,55.890189,-4.37158,WEP
001D68E4635B,55.890189,-4.37158,WEP
002268CAACE9,55.890189,-4.37158,WEP
062104C2C7F2,55.890189,-4.37158,None
0A2104C2C7F2,55.890189,-4.37158,None
001E746777F4,55.890189,-4.37158,WPA
002104C2C7F2,55.890189,-4.37158,WPA2
0018F69776BD,55.890189,-4.37158,WEP
001B2F91C92A,55.890189,-4.37158,WPA
002417305E53,55.890189,-4.37158,WEP
0014A45EDC8E,55.890189,-4.37158,WPA
0218F69776BE,55.890189,-4.37158,None
001F95A3EC38,55.890189,-4.37158,WPA
0025692C4BEE,55.890189,-4.37158,WPA
002163FF2B3D,55.890189,-4.37158,WPA
00184D1B8994,55.890189,-4.37158,WPA
00184DF25424,55.890268,-4.371951,WPA
0017089B3792,55.890353,-4.372318,WPA
001F334A9E8E,55.890353,-4.372318,WEP
0A2104A40BFA,55.890353,-4.372318,None
00223FB8A40C,55.890353,-4.372318,WPA
00223FD1BBF0,55.890353,-4.372318,WPA
062104A40BFA,55.890429,-4.37265,None
002104A40BFA,55.890429,-4.37265,WPA2
001E7462B934,55.890429,-4.37265,WPA
000D0B05BB9B,55.890465,-4.372825,WEP
0090D0E31F7C,55.890465,-4.372825,WEP
001B2FEDE7D0,55.890465,-4.372825,WPA
0018F8346CE1,55.890608,-4.373663,WEP
0022B065A103,55.890669,-4.373978,WPA
0024B230C150,55.890712,-4.374222,WPA
0022692AE16D,55.890823,-4.374574,WPA2
001F9F44E657,55.891253,-4.374111,WPA2
001F3305DD78,55.892304,-4.377674,WPA
001E74875FC2,55.892621,-4.379143,WPA
001B2FA48D92,55.892715,-4.379565,WPA
002348F2C2D1,55.892511,-4.381304,WPA
001F9F42576D,55.865812,-4.283877,WEP
02242C405A13,55.865812,-4.283877,None
001E2A18C692,55.865812,-4.283877,WEP
02242C405A10,55.865812,-4.283877,None
000D549B7EF3,55.865812,-4.283877,WEP
023F4CDA0EC2,55.866736,-4.281182,None
001E749094BD,55.866736,-4.281182,WPA
001E2A14E1D0,55.866736,-4.281182,WPA
0022756DFAAC,55.866736,-4.281182,WEP
00147F7D25CB,55.866992,-4.286385,WEP
000B85732E5D,55.871534,-4.285357,WPA
000B857376DD,55.871534,-4.285357,WPA
000B857376DE,55.87202,-4.285198,None
0014F2273682,55.87202,-4.285198,WPA
000B857385DF,55.87202,-4.285198,None
000B857376DF,55.87202,-4.285198,None
0014F2273680,55.87202,-4.285198,None
000B85732E5F,55.87202,-4.285198,None
0014F2273681,55.87202,-4.285198,None
000B85732E5E,55.87202,-4.285198,None
0219D200006B,55.87202,-4.285198,WEP
D6C40A50E229,55.87202,-4.285198,None
00146A178801,55.87202,-4.285198,None
000B857385DD,55.87202,-4.285198,None
000393EE18EA,55.87202,-4.285198,WEP
001D4FF7BA88,55.87202,-4.285198,WEP
0021D8D62373,55.87202,-4.285198,None
001E52F59257,55.87202,-4.285198,WPA2
000B857363DE,55.87202,-4.285198,WPA
002155C24AB2,55.872468,-4.286038,WPA
000B857385DE,55.872468,-4.286038,WPA
12E10711C377,55.872468,-4.286038,None
000B8573D85E,55.872468,-4.286038,WPA
001F5B86D789,55.872468,-4.286038,WPA2
002155C24AB1,55.872468,-4.286038,None
000B85877FED,55.872468,-4.286038,None
000B85877FEE,55.872468,-4.286038,WPA
002155C24AB0,55.872468,-4.286038,None
000B857358FE,55.872468,-4.286038,WPA
000B857358FF,55.872468,-4.286038,None
000B85877FEF,55.872468,-4.286038,None
000B85736D2F,55.872468,-4.286038,None
000B85736D2E,55.872468,-4.286038,None
000B85736D2D,55.872468,-4.286038,WPA
000B857358FD,55.874418,-4.280495,None
0014BF26472F,55.874418,-4.280495,WPA
001F9FD4A801,55.864571,-4.2706,WEP
5292DFB5AFE5,55.864571,-4.2706,WEP
0019E4135B29,55.864571,-4.2706,WEP
0019E4135B2B,55.864571,-4.2706,WPA
001F33DC8234,55.863855,-4.270518,WPA
001A308FE063,55.863855,-4.270518,WEP
00183917A701,55.863855,-4.270518,WPA
001A308FE061,55.863855,-4.270518,WEP
000D0BBFA376,55.863855,-4.270518,WEP
001A308FE064,55.863855,-4.270518,WEP
0016E3DE1820,55.863855,-4.270518,WEP
001A308FE062,55.863855,-4.270518,WEP
00223F2C63CA,55.863855,-4.270518,WPA
0002CF8C7BE4,55.863559,-4.270424,WPA
001A308FE362,55.863559,-4.270424,WEP
001A308FE361,55.863559,-4.270424,WEP
00217C25A651,55.863511,-4.270401,WEP
001360EF5FA0,55.863511,-4.270401,WPA
001D0FEB4778,55.86211,-4.269951,None
001A308FC583,55.86211,-4.269951,WEP
5A3AD9D2CE96,55.86211,-4.269951,WEP
001D684B50CD,55.860104,-4.269715,WEP
00254B085209,55.860104,-4.269715,WPA2
001A308FE364,55.860104,-4.269715,WEP
001A308FE363,55.860104,-4.269715,WEP
000352E0EC30,55.860104,-4.269715,None
000352E0EC31,55.860104,-4.269715,WPA2
00241718A1AB,55.855077,-4.270027,WPA
0018F6AB117D,55.855077,-4.270027,WEP
000FB5DA0542,55.855077,-4.270027,WPA
00146CD479A2,55.855077,-4.270027,WPA
000352DF5250,55.854081,-4.270095,None
00234D9737B7,55.854081,-4.270095,WPA2
001F338497FE,55.853239,-4.270327,WPA
00173FDE87F9,55.853239,-4.270327,WPA2
002104A79DB2,55.853239,-4.270327,WPA2
0218F67620F8,55.853239,-4.270327,None
00210413770D,55.852178,-4.27073,WPA2
001B9EE12B67,55.852178,-4.27073,WEP
00184DD16562,55.849583,-4.279819,WPA
00184D18FBAA,55.850392,-4.292537,WPA
00197D02067B,55.850189,-4.294603,WPA
00147FA04C7A,55.849031,-4.303829,WEP
000D7291A231,55.84891,-4.305749,WEP
00147FA47E98,55.852319,-4.330796,WEP
001EC7F41971,55.865685,-4.359808,WPA
00170F8D5201,55.844066,-4.488278,WPA
00234D2BDEAF,55.847112,-4.53322,WPA2
001E2A249446,55.847112,-4.53322,WPA
001D6850A957,55.847112,-4.53322,WEP
0016E3443B51,55.847112,-4.53322,WEP
001B2F9AD130,55.847112,-4.53322,WPA
02242C2FD748,55.847112,-4.53322,None
02242C2FD749,55.847112,-4.53322,None
001485B8FFD0,55.847112,-4.53322,WPA2
FEA62040EEFB,55.874355,-4.29278,None
0090D0E76FEA,55.874172,-4.294359,WPA
001F9F72F5C1,55.866361,-4.280088,WEP
22842FD4A959,55.866361,-4.280088,None
0019E4414C63,55.875654,-4.293221,WPA
0019E4414C61,55.875654,-4.293221,WEP
0024019FEBAB,55.875654,-4.293221,WPA2
00112493BD3E,55.874204,-4.293794,WPA2
001D7D4C12B1,55.874204,-4.293794,WPA2
002417847F99,55.875654,-4.293221,WEP
002129833D6C,55.875654,-4.293221,WPA2
001E2AEABD20,55.875654,-4.293221,WPA
0024B2B4DC1C,55.875654,-4.293221,WPA
00223F36FB5C,55.875654,-4.293221,WPA
00173FDC86A1,55.875298,-4.291925,WPA2
00217C4EF7F1,55.875298,-4.291925,WEP
001150790953,55.875298,-4.291925,WEP
00217C4EF7F3,55.875298,-4.291925,WPA
001F3375A1AC,55.875643,-4.293232,WPA
00223F1D56C0,55.875643,-4.293232,WPA
001F33DB56F0,55.875643,-4.293232,WPA
0024177F95BD,55.875643,-4.293232,WEP
00184D0AE5C4,55.875643,-4.293232,WEP
0247BC8F0EBA,55.900624,-4.366418,WEP
005633564003,55.874491,-4.29219,None
0023CDC131CC,55.849507,-4.233946,WEP
1A97624F081E,55.85784,-4.345146,WEP
00A0F85AB40B,55.85784,-4.345146,WEP
00A0F85AB40A,55.85784,-4.345146,WPA2
00A0F85AB1C7,55.85784,-4.345146,WPA
0018391B0B78,55.85784,-4.345146,WEP
00A0F85AB1C6,55.85784,-4.345146,WPA2
0015701227EB,55.8642,-4.436415,None
0021E83F9F5B,55.8642,-4.436415,WPA
0014BFEB05D0,55.8642,-4.436415,WPA
001EC7137D81,55.8642,-4.436415,WEP
001CDFEFEDE3,55.8642,-4.436415,WPA2
001E74AC8AEB,55.862908,-4.334996,WPA
00146C69B6B4,55.865089,-4.330371,WPA
0018F696D439,55.865089,-4.330371,WEP
001D680A943B,55.863141,-4.296801,WEP
0024D2B98070,55.873256,-4.327504,WPA
3AE34EB5C562,55.863107,-4.280304,None
001F33DC7FCA,55.863107,-4.280304,WPA
001D0FE63BA2,55.863107,-4.280304,WPA2
001F9FEBE0EB,55.863107,-4.280304,WEP
001D7E368C5B,55.870671,-4.321623,WEP
002417330F29,55.863107,-4.280304,WEP
004096A11E3E,55.869639,-4.317152,WEP
062104D6F092,55.869207,-4.315324,None
002104D6F092,55.869207,-4.315324,WPA2
0A2104D6F092,55.869207,-4.315324,None
0023CDD43096,55.863459,-4.280555,WPA2
002163D047C5,55.863459,-4.280555,WPA
0011503C90B9,55.863459,-4.280555,WPA
00223F312660,55.863459,-4.280555,WPA
00223FCE3928,55.86351,-4.280617,WPA
0018F676A7C9,55.86351,-4.280617,WEP
0015F27BF4B7,55.86351,-4.280617,None
002417AB6857,55.86351,-4.280617,WEP
001CDFB4F563,55.86351,-4.280617,WPA2
002127DC625C,55.86351,-4.280617,WPA2
002417803DEF,55.86351,-4.280617,WPA
00173F406EEC,55.86351,-4.280617,WPA
001CF061BB4F,55.86351,-4.280617,WEP
0011090D0039,55.863744,-4.281186,WEP
0018F6ADF403,55.863744,-4.281186,WEP
00173FE3F30D,55.863744,-4.281186,WPA2
001F9F121595,55.863744,-4.281186,WEP
00223F168988,55.863744,-4.281186,WPA
0080484B2AD8,55.860734,-4.28067,None
00223FC2F2C6,55.863744,-4.281186,WPA
0022694C9ECB,55.863744,-4.281186,WPA2
00197DA0FA16,55.863744,-4.281186,WPA
0024B2B4A196,55.865144,-4.284306,WPA
00223F3708EA,55.865891,-4.284051,WPA
002417841BBD,55.865805,-4.283912,WPA2
0024B2329D26,55.865805,-4.283912,WPA
7ADDCBEBA6A1,55.862253,-4.288955,None
BE96DDD95C45,55.865756,-4.283833,None
001B632D867D,55.865682,-4.283769,WPA2
00256931F40E,55.787426,-4.090414,WPA
0018F82BC84B,55.787426,-4.090414,None
0016CF314E4D,55.787426,-4.090414,WPA
0024D2123820,55.787437,-4.090378,WPA2
00160A092C71,55.864077,-4.261086,WEP
0090CCC319E6,55.865763,-4.283839,WEP
001F334A3212,55.787384,-4.090467,WPA
001E2AEDFDC2,55.787424,-4.090419,WPA
00184D540E0C,55.892546,-4.38136,WPA
0090D0D78AD4,55.892712,-4.380267,WEP
001E2A6BD08E,55.894509,-4.379578,WEP
00234D729699,55.892538,-4.381316,WPA2
00241767CF1F,55.895979,-4.375859,WPA2
0022B063B885,55.894262,-4.378801,WPA2
002275021B75,55.892712,-4.380267,None
00184DB666EE,55.892546,-4.38136,WEP
0018F677C28D,55.895979,-4.375859,WEP
00227510D3B9,55.895979,-4.375859,WPA2
001CDFA3C9DB,55.895979,-4.375859,WPA2
0021630329CB,55.892538,-4.381316,WPA2
0030BDF273D8,55.892712,-4.380267,None
02241798E6BE,55.895979,-4.375859,None
001E2A5CB324,55.895979,-4.375859,WPA2
02241798E6BF,55.895979,-4.375859,None
000D938002C2,55.892442,-4.380899,WEP
001C269730D0,55.892546,-4.38136,None
001F337A3338,55.893582,-4.379262,WPA
00184D627B14,55.895944,-4.375703,WPA
00227509B482,55.893917,-4.378757,None
00184D1599FC,55.894726,-4.37997,WPA
001CDF2104DF,55.895979,-4.375859,WEP
00184DF297F6,55.894262,-4.378801,WEP
0026F2013166,55.893582,-4.379262,WPA
00173F0E58DE,55.892538,-4.381316,None
0810730B6994,55.894262,-4.378801,None
00241798E6BD,55.895979,-4.375859,WPA2
0621048C8AAA,55.785156,-3.988724,None
0024B2A02598,55.784805,-3.988976,WPA
001150FF0424,55.784805,-3.988976,None
00173F56686C,55.784805,-3.988976,WPA
00A0F8B60766,55.786768,-3.988272,WPA2
00A0F86AE7A9,55.786768,-3.988272,WPA2
00A0F8B60765,55.786768,-3.988272,WPA2
00A0F8B62166,55.786768,-3.988272,WPA2
00A0F8B60767,55.786768,-3.988272,WPA2
00A0F8B62164,55.786768,-3.988272,WPA2
00A0F8B62165,55.786768,-3.988272,WPA2
00A0F86C5F25,55.786768,-3.988272,WPA2
00A0F8B6215F,55.786768,-3.988272,WPA2
00A0F86C5F23,55.786768,-3.988272,WPA2
00A0F86C5F24,55.786768,-3.988272,WPA2
00A0F86C5F22,55.786768,-3.988272,WPA2
00A0F8B62160,55.786768,-3.988272,WPA2
00A0F8B62161,55.786768,-3.988272,WPA2
00A0F8B62162,55.786768,-3.988272,WPA2
00A0F8B5F040,55.786768,-3.988272,WPA2
00A0F8B6073B,55.786768,-3.988272,WPA2
00A0F8B5F041,55.786768,-3.988272,WPA2
00A0F8B60738,55.786768,-3.988272,WPA2
00A0F8B6073A,55.786768,-3.988272,WPA2
00A0F8CB3A74,55.786768,-3.988272,WPA2
00A0F8CB3A72,55.786768,-3.988272,WPA2
00A0F86AE7AA,55.786768,-3.988272,WPA2
00A0F8B60768,55.786768,-3.988272,WPA2
000D93891C13,55.874161,-4.293905,WEP
000B857361DF,55.874471,-4.292262,None
0014BFC4AD48,55.872799,-4.289722,None
002255F25851,55.872799,-4.289722,None
002255445500,55.872619,-4.28935,None
000B8592A83D,55.872799,-4.289722,None
002255F25850,55.872799,-4.289722,None
000B85734EDD,55.872389,-4.288046,WPA
000B85734EDE,55.872389,-4.288046,None
000B85738C4D,55.872799,-4.289722,None
0024D2125889,55.866633,-4.287273,WPA2
002255444B72,55.872799,-4.289722,WPA
00028AA8B941,55.872389,-4.288046,WEP
00112006B790,55.87348,-4.291509,None
002255445502,55.872619,-4.28935,WPA
0024564B6ECB,55.866633,-4.287273,WPA
000B85739E9D,55.872389,-4.288046,WPA
000B857363EF,55.872389,-4.288046,None
000B8592A83F,55.872799,-4.289722,None
000E9B8EC871,55.866633,-4.287273,WPA
0030F1D29E8E,55.866633,-4.287273,None
000B85734EDF,55.872389,-4.288046,None
002255445501,55.872619,-4.28935,None
000B857361DE,55.874471,-4.292262,None
000B8573662E,55.872619,-4.28935,None
000B8592A83E,55.872799,-4.289722,WPA
000B8573D5ED,55.872389,-4.288046,WPA
001D7E368766,55.865433,-4.286498,WEP
00173F7BD36A,55.865433,-4.286498,WPA
021D687A7216,55.865433,-4.286498,None
002417AAF643,55.865433,-4.286498,WEP
00223FCB9330,55.865433,-4.286498,WPA
0016B64164CE,55.865433,-4.286498,None
0004ED9DA01B,55.865433,-4.286498,WEP
00223F8CBE3C,55.865433,-4.286498,WPA2
00223FCC9C04,55.78745,-4.090409,WPA
001D60629C09,55.78744,-4.09038,WPA2
00223F16AEF6,55.865433,-4.286498,WPA
002163CEEA60,55.865433,-4.286498,WPA
001B2FF0CCB0,55.867004,-4.291789,WEP
00217C1A88F1,55.867004,-4.291789,WEP
001E2A146790,55.867004,-4.291789,WPA
002456E18EE3,55.867004,-4.291789,WPA
002456E18EE1,55.867004,-4.291789,WEP
00217C1A88F3,55.867004,-4.291789,WPA
001D688044CB,55.867004,-4.291789,WEP
00242BB0043D,55.867004,-4.291789,WEP
0022B0DCDAFD,55.867004,-4.291789,WPA
002456E18EE4,55.867004,-4.291789,None
002275B2EF14,55.862256,-4.288968,WPA2
001319F26B10,55.862256,-4.288968,None
001F337CC0D6,55.946937,-4.025491,WPA
001F9F87CB9D,55.946937,-4.025491,WPA2
001B2F7C6538,55.946937,-4.025491,WPA
0016010A7389,55.921213,-4.060108,WPA
000D0BB2F3AD,55.921213,-4.060108,None
00241796CA05,55.865596,-4.280417,WEP
001CDF425791,55.868398,-4.269251,WPA2
001E74AB0558,55.865627,-4.284192,WPA
0026F2012B4E,55.865099,-4.277829,WPA
0026F21D8B40,55.866329,-4.232613,WPA
00223F797DEC,55.865736,-4.280671,WPA
002351871B33,55.865627,-4.284192,WPA
001AC4CB5DA1,55.865099,-4.277829,WEP
00064F4A2513,55.864994,-4.280301,None
001E2A5F3C5E,55.868984,-4.268902,WPA
001B2FAEF97C,55.865627,-4.284192,None
0024B2430F64,55.868398,-4.269251,WPA
00217CA745D3,55.865627,-4.284192,WPA
002569037BCB,55.869424,-4.243891,WPA
0024B2B5F738,55.865627,-4.284192,WPA
00173FDE8593,55.865685,-4.281495,WEP
00212973D712,55.865736,-4.280671,WPA2
001B2F74AA62,55.865627,-4.284192,WPA2
001B5B248A1B,55.864998,-4.279646,WPA
001D680AEDE5,55.865596,-4.280417,WPA2
0018F6ACA079,55.869211,-4.242025,WEP
00184D3C0430,55.865627,-4.284192,WEP
0024D21244CE,55.865736,-4.280671,WPA2
0024D22EFD10,55.864998,-4.279646,WPA
0024B2909526,55.865541,-4.270983,WPA
0021632E5DD9,55.864994,-4.280301,WEP
000FB59D8230,55.865627,-4.284192,WPA2
001D6881AED3,55.865685,-4.281495,WEP
00173FE6433D,55.865736,-4.280671,WPA2
002163E2B220,55.865451,-4.28389,WPA
001F9F14621D,55.865052,-4.27879,WEP
001F9F151A7F,55.864994,-4.280301,WEP
0022A4170F39,55.865115,-4.275921,WEP
00223F3107D6,55.865244,-4.280466,WPA
0024B2C59B22,55.865114,-4.276882,WPA
001E2A112D66,55.865627,-4.284192,WEP
001E2AECCD2E,55.865627,-4.284192,WEP
0024B2B4A4F8,55.864998,-4.279646,WPA
001CDF139133,55.865099,-4.277829,None
00217C25EAFB,55.865589,-4.282348,WPA
0024173A4641,55.865589,-4.282348,WPA2
001E2A1CBF66,55.865604,-4.270953,WPA
001B2F9C71E4,55.864994,-4.280301,WPA
001B5B248A19,55.864998,-4.279646,WPA
002275F5060E,55.870168,-4.256961,None
00217C25EAF9,55.865589,-4.282348,WEP
061E2AECCD2E,55.865627,-4.284192,WPA
00210414C6BB,55.864994,-4.280301,WPA2
001B2F65CE1E,55.866824,-4.234363,WPA
001884A46BCE,55.869762,-4.261918,WPA
0040F4F441D6,55.865604,-4.270953,WEP
000FB38A4FCF,55.865627,-4.284192,WPA
00216377DAB7,55.867305,-4.211553,WPA
001884A46BCD,55.869762,-4.261918,None
0018F67152EB,55.865596,-4.280417,WEP
002351871B34,55.865627,-4.284192,None
0022A4170F3B,55.865115,-4.275921,WPA
00184D86D9E4,55.864998,-4.279646,WPA
00217CA745D1,55.865627,-4.284192,WEP
00A0F8B80F0C,55.914044,-4.217966,WPA2
0018F677238F,55.913169,-4.218302,WEP
0218F6772390,55.913525,-4.218308,None
00A0F8B80F0B,55.913525,-4.218308,WPA2
00A0F8B80F0E,55.913525,-4.218308,WPA2
001150FEF5D6,55.913525,-4.218308,WPA
0026F20E404E,55.913525,-4.218308,WPA
00A0F8B80F0D,55.913525,-4.218308,WPA2
002163FA9AEE,55.913525,-4.218308,WPA
00184D17B854,55.896874,-4.224795,WPA
001E2A6C5A68,55.896874,-4.224795,WPA
001B2F77927C,55.896874,-4.224795,WPA
00184D061F40,55.896874,-4.224795,WPA
00173F5664CE,55.896874,-4.224795,WEP
001CDF7698B1,55.896874,-4.224795,None
001D68A887E9,55.896874,-4.224795,WEP
0026F21D99F4,55.896874,-4.224795,WPA
0018F8748EA7,55.897111,-4.223081,None
001D0FA62303,55.897111,-4.223081,WEP
002268CADCB5,55.897569,-4.218665,WPA2
001F338CA81E,55.897569,-4.218665,WPA
00183F44A999,55.897569,-4.218665,WEP
00183F44A99B,55.897569,-4.218665,WPA
001B9ED43133,55.897709,-4.217551,WPA
001CDFEBE419,55.898069,-4.213945,None
021D68820A0A,55.83563,-4.271875,None
00223F880844,55.83563,-4.271875,WPA
0018F6722602,55.83563,-4.271875,WEP
0018F609BFC3,55.83563,-4.271875,WEP
0018F65C8CBF,55.83563,-4.271875,WEP
0218F65C8CC0,55.83563,-4.271875,None
0090D0F2D03A,55.83563,-4.271875,WEP
0026504308D3,55.83563,-4.271875,WPA
002104C3AEA2,55.83563,-4.271875,WPA2
0018F65F42EB,55.83563,-4.271875,WEP
00242B5EEA13,55.83563,-4.271875,WPA2
02242B5EEA15,55.83563,-4.271875,None
02242B5EEA14,55.83563,-4.271875,None
0022A41CFF79,55.83563,-4.271875,WEP
0022A41CFF7B,55.83563,-4.271875,WPA
00173F891E29,55.83563,-4.271875,None
0011F5FC3298,55.83563,-4.271875,WEP
001D68EF5D8D,55.83563,-4.271875,WEP
00147F5D3E13,55.835733,-4.271542,WEP
00173F895949,55.835733,-4.271542,WPA2
00184D6501F2,55.835733,-4.271542,WPA
001F33802A90,55.835733,-4.271542,WPA
0016CF289624,55.835733,-4.271542,WPA
0024B20009BE,55.835733,-4.271542,WPA
0024B2BB4200,55.835733,-4.271542,WPA
062104C0F57A,55.835733,-4.271542,None
0A2104C0F57A,55.835733,-4.271542,None
002104C0F57A,55.835733,-4.271542,WPA2
001D680AAB07,55.836091,-4.270912,WEP
001D68EE11C5,55.836091,-4.270912,WPA2
0014BF6A022B,55.836091,-4.270912,None
00223F3FAF24,55.836091,-4.270912,WPA
002456E5C451,55.836091,-4.270912,WEP
002456E5C453,55.836091,-4.270912,WPA
0024B23AA56C,55.888692,-4.233047,WPA
00223FCF5D2E,55.888692,-4.233047,WPA
00173FDCD715,55.888014,-4.232738,WPA2
00147F99BD71,55.888014,-4.232738,WEP
002268DA79A4,55.888014,-4.232738,WEP
001F3305BE24,55.888014,-4.232738,WPA
001B2F3A0512,55.888014,-4.232738,WPA
00223FC8BF1A,55.888014,-4.232738,WPA
001CF054DAED,55.888014,-4.232738,WPA2
001CDFE9BC0F,55.888014,-4.232738,WEP
00223FC46660,55.886944,-4.23231,WPA
0024B2A016C8,55.900874,-4.213093,WPA
00184D6B4FE6,55.900874,-4.213093,WPA
00256917E297,55.900876,-4.213032,WPA
002275984F19,55.900872,-4.21303,None
002348E6BE0F,55.900868,-4.213039,WPA
00173F0D513E,55.90086,-4.21306,WPA
001CDFD78ABD,55.90086,-4.21306,None
0030BDF4DE52,55.900855,-4.213065,None
00197E00A5AB,55.900787,-4.228224,WEP
00179A5B1187,55.900787,-4.228224,None
00173F60EB55,55.898169,-4.225854,WEP
00184D008CF4,55.898169,-4.225854,WPA
00184D497E0C,55.898169,-4.225854,WPA
00184D044D34,55.898169,-4.225854,WEP
001FB3B5F5D3,55.897718,-4.225714,WPA
001FB3B5F5D1,55.897718,-4.225714,WEP
022417A69053,55.897559,-4.219856,None
022417A69052,55.897559,-4.219856,None
002417A69051,55.897559,-4.219856,WPA2
001E2ADCCD03,55.897559,-4.219856,WEP
00234EAD90C2,55.897559,-4.219856,WPA2
001AC4D93599,55.897725,-4.216619,WPA
001AC4D9359C,55.897725,-4.216619,None
001F33C4CF2E,55.897725,-4.216619,WPA
00184D414BEC,55.897904,-4.213563,WPA
00227526F96D,55.90249,-4.206404,None
001CDF019BB4,55.90249,-4.206404,None
0018F6777423,55.90249,-4.206404,WEP
001CDFF22875,55.90249,-4.206404,None
00234E073A6E,55.90249,-4.206404,WPA2
0011505E3BCD,55.90249,-4.206404,None
001B2F9BFE0A,55.90249,-4.206404,WPA
0024B2F03744,55.886379,-4.006795,WPA
002348F26DB2,55.893052,-4.233041,WPA
001F33391566,55.861526,-4.250687,WEP
001B2F397AF6,55.941297,-4.146378,None
0022B0DF09D1,55.938606,-4.15748,WPA
0012BF0D1E71,55.928455,-4.160696,None
00253C5FA1E1,55.929954,-4.042944,WEP
00253C5FA1E4,55.929954,-4.042944,None
00253C5FA1E3,55.929954,-4.042944,WPA
001570482528,55.929954,-4.042944,WPA
0024D2123864,55.914208,-4.216898,WPA2
0014BFC878CF,55.913788,-4.220139,WPA
0018F65C74CB,55.913788,-4.220139,WEP
00242C40842E,55.913788,-4.220139,WPA2
0014BF62514A,55.913788,-4.220139,WPA
0026B61DE763,55.913788,-4.220139,WPA
0024D2EC75B3,55.913642,-4.220165,WPA
02242C40842C,55.913656,-4.220119,None
00234EA2F7CD,55.902581,-4.228718,WPA2
00234D2BFD6A,55.902581,-4.228718,WPA2
001F33DCC6B8,55.902517,-4.228679,WPA
001D68A76381,55.897494,-4.199983,WEP
001F9F75483D,55.8975,-4.200038,WEP
001B11697D31,55.909876,-4.238343,WPA2
00184DFD3A70,55.909876,-4.238343,WPA
00184D47A3CE,55.909876,-4.238343,WPA
00095BD02EFF,55.872841,-4.29183,None
001B2F9DF9BC,55.909011,-4.203487,WPA
0018F676D3B9,55.909011,-4.203487,WEP
00223F3F0A1A,55.908852,-4.203932,WPA
